,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.renting,extra.returning,extra.uid,extra.bike_uids,extra.number,extra.slots,Dist from Coit
17,6.0,0.0,biketown,45.49723032678947,-122.63540536169329,SE Powell Blvd at 29th - Community Corral,2020-11-02T17:26:37.440000Z,"2896-2898 Southeast Powell Boulevard, Portland",1604338084.0,1.0,1.0,hub_5316,,,,7.924027688482759
18,10.0,0.0,biketown,45.52976024466929,-122.69664287567139,NW 22nd at Lovejoy,2020-11-02T17:26:37.441000Z,"945-993 Northwest 22nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1585,,,,8.01779512034068
19,18.0,0.0,biketown,45.53232500919175,-122.68242985010147,NW 11th at The Fields,2020-11-02T17:26:37.446000Z,"1315 Northwest 11th Avenue, Portland",1604338084.0,1.0,1.0,hub_1583,,,,8.006146859293224
20,18.0,0.0,biketown,45.5219604810172,-122.6896771788597,SW Morrison at 18th,2020-11-02T17:26:37.447000Z,"Southwest Morrison & 17th, Southwest Morrison Street, Pearl District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1580,,,,8.003029659876901
21,24.0,0.0,biketown,45.52059310322167,-122.6372379809618,SE 28th at Pine - Community Corral,2020-11-02T17:26:37.450000Z,"304 Southeast 28th Avenue, Portland",1604338084.0,1.0,1.0,hub_2276,,,,7.949223084183473
22,6.0,0.0,biketown,45.51299714584687,-122.65672624111176,SE 9th at Madison,2020-11-02T17:26:37.452000Z,"1325-1399 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_5311,,,,7.961115386958625
23,18.0,0.0,biketown,45.523741513819246,-122.68181294202805,NW Couch at 11th,2020-11-02T17:26:37.453000Z,"1037 Northwest Couch Street, Portland",1604338084.0,1.0,1.0,hub_1588,,,,7.996946455847294
24,18.0,0.0,biketown,45.52331305636792,-122.69326329231262,NW 20th at Burnside,2020-11-02T17:26:37.454000Z,"2-90 Northwest 20th Place, Portland",1604338084.0,1.0,1.0,hub_1564,,,,8.007968348680542
25,12.0,0.0,biketown,45.52634601402334,-122.69414842128754,NW Glisan at 21st,2020-11-02T17:26:37.455000Z,"2066 Northwest Glisan Street, Portland",1604338084.0,1.0,1.0,hub_1566,,,,8.011886435310878
26,12.0,0.0,biketown,45.52826830586263,-122.69456148147583,NW 21st at Johnson,2020-11-02T17:26:37.457000Z,"721 Northwest 21st Avenue, Portland",1604338084.0,1.0,1.0,hub_1567,,,,8.014221787338464
27,15.0,0.0,biketown,45.56282546273442,-122.6747466623783,N Killingsworth at Albina,2020-11-02T17:26:37.458000Z,"North Killingsworth Street, Portland",1604338084.0,1.0,1.0,hub_1560,,,,8.028964125112722
28,14.0,0.0,biketown,45.52863659670261,-122.68201947212219,NW Johnson at Jamison Square,2020-11-02T17:26:37.459000Z,"718 Northwest 11th Avenue, Portland",1604338084.0,1.0,1.0,hub_1561,,,,8.002048068824806
29,12.0,0.0,biketown,45.5282777010671,-122.67662823200226,NW Station at Irving,2020-11-02T17:26:37.460000Z,"700-746 Northwest 6th Avenue, Portland",1604338084.0,1.0,1.0,hub_1562,,,,7.996297933069357
30,14.0,0.0,biketown,45.53211645029155,-122.69863039255142,NW 23rd at Overton,2020-11-02T17:26:37.462000Z,"1310 Northwest 23rd Avenue, Portland",1604338084.0,1.0,1.0,hub_1563,,,,8.02213884284297
31,18.0,0.0,biketown,45.54759280146992,-122.66676038503647,N Williams at Fremont,2020-11-02T17:26:37.468000Z,"North Williams at Fremont, North Williams Avenue, Albina, Portland, Oregon",1604338084.0,1.0,1.0,hub_1598,,,,8.005745186506388
32,19.0,0.0,biketown,45.50276769910143,-122.67144083976744,Tilikum West at SW Moody,2020-11-02T17:26:37.470000Z,"Tilikum Crossing, Portland",1604338084.0,1.0,1.0,hub_1591,,,,7.965600538868877
33,18.0,0.0,biketown,45.52871175780225,-122.67416596412659,NW Naito at Ironside,2020-11-02T17:26:37.473000Z,"Northwest Naito Parkway, Pearl District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1593,,,,7.994269721928838
34,18.0,0.0,biketown,45.52914205316425,-122.69870281219482,NW Kearney at 23rd,2020-11-02T17:26:37.474000Z,"2301-2305 Northwest Kearney Street, Portland",1604338084.0,1.0,1.0,hub_1592,,,,8.019236865359076
35,18.0,0.0,biketown,45.549985826258116,-122.67565727233887,N Mississippi at Beech,2020-11-02T17:26:37.475000Z,"3731-3741 North Mississippi Avenue, Portland",1604338084.0,1.0,1.0,hub_1595,,,,8.017035098596985
36,12.0,0.0,biketown,45.55076344345873,-122.66686633229256,N Failing at Williams,2020-11-02T17:26:37.476000Z,"1-99 North Failing Street, Portland",1604338084.0,1.0,1.0,hub_1594,,,,8.009021775751286
37,12.0,0.0,biketown,45.54107814878315,-122.67697155475615,N Russell at Interstate - Community Corral,2020-11-02T17:26:37.479000Z,"955 North Russell Street, Portland",1604338084.0,1.0,1.0,hub_1597,,,,8.009441703539302
38,18.0,0.0,biketown,45.521420663518754,-122.67262905836105,SW 2nd at Pine,2020-11-02T17:26:37.483000Z,"128-198 Southwest 2nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1574,,,,7.985441721879809
39,16.0,0.0,biketown,45.51788376661364,-122.69204020500185,SW 18th at Jefferson,2020-11-02T17:26:37.486000Z,"1234, Southwest 18th Avenue, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1572,,,,8.00131597161549
40,17.0,0.0,biketown,45.52279251368779,-122.68401235342026,SW Harvey Milk at Burnside,2020-11-02T17:26:37.487000Z,"1250-1298 Southwest Stark Street, Portland",1604338084.0,1.0,1.0,hub_1571,,,,7.9981968671080494
41,27.0,0.0,biketown,45.50910258116327,-122.67351686954498,SW River at Montgomery,2020-11-02T17:26:37.488000Z,"Portland Sports Bar and Grill, 1800, Southwest River Drive, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1570,,,,7.974011450708254
42,12.0,0.0,biketown,45.51232050337293,-122.67891079187393,SW Market at Keller Fountain Park,2020-11-02T17:26:37.489000Z,"300-398 Southwest Market Street, Portland",1604338084.0,1.0,1.0,hub_1579,,,,7.982623295246867
43,12.0,0.0,biketown,45.5357775095221,-122.62061297893524,NE 41st at Sandy Blvd (Hollywood Theatre) - Community Corral,2020-11-02T17:26:37.492000Z,"4144-4152 Northeast Sandy Boulevard, Portland",1604338084.0,1.0,1.0,hub_4325,,,,7.947782488457342
44,6.0,0.0,biketown,45.50473238768288,-122.62528002262114,SE 37th at Division - Community Corral,2020-11-02T17:26:37.493000Z,"3652 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_4324,,,,7.921404410304021
45,12.0,0.0,biketown,45.548307056666516,-122.61367678642272,NE 48th at Fremont - Community Corral,2020-11-02T17:26:37.494000Z,"4759B Northeast Fremont Street, Portland",1604338084.0,1.0,1.0,hub_4327,,,,7.953375843089233
46,9.0,0.0,biketown,45.51189242870023,-122.61130571365356,SE 50th at Hawthorne - Community Corral,2020-11-02T17:26:37.496000Z,"5008 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_4321,,,,7.914590142353795
47,18.0,0.0,biketown,45.53290423754687,-122.68626004457474,NW Pettygrove at 15th,2020-11-02T17:26:37.497000Z,"1497-1499 Northwest Pettygrove Street, Portland",1604338084.0,1.0,1.0,hub_2798,,,,8.010556282121613
48,12.0,0.0,biketown,45.526429751576785,-122.63471871614456,NE 30th at Glisan - Community Corral,2020-11-02T17:26:37.499000Z,"2948 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_4323,,,,7.952540467721349
49,6.0,0.0,biketown,45.505236179098944,-122.61211037635803,SE 49th at Division - Community Corral,2020-11-02T17:26:37.500000Z,"4846-4848 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_4322,,,,7.908738555456978
50,12.0,0.0,biketown,45.56267617062201,-122.69460439682005,N Burrage at Killingsworth - Community Corral,2020-11-02T17:26:37.501000Z,"5425-5499 North Burrage Avenue, Portland",1604338084.0,1.0,1.0,hub_4329,,,,8.048672567442068
51,12.0,0.0,biketown,45.538936489085174,-122.64328837394713,NE 22nd at Thompson (Irvington Tennis Club) - Community Corral,2020-11-02T17:26:37.502000Z,"2100-2198 Northeast Thompson Street, Portland",1604338084.0,1.0,1.0,hub_4328,,,,7.973616863032305
52,7.0,0.0,biketown,45.523789022143916,-122.67473861575127,NW 4th at Couch,2020-11-02T17:26:37.503000Z,"400 Northwest Couch Street, Portland",1604338084.0,1.0,1.0,hub_5357,,,,7.989919637895184
53,18.0,0.0,biketown,45.51789880171501,-122.66005218029024,SE Alder at 6th,2020-11-02T17:26:37.504000Z,"509-599 Southeast Alder Street, Portland",1604338084.0,1.0,1.0,hub_1612,,,,7.9693429820052515
54,12.0,0.0,biketown,45.51649676123257,-122.63075172901152,SE Belmont at 33rd,2020-11-02T17:26:37.505000Z,"3301-3333 Southeast Belmont Street, Portland",1604338084.0,1.0,1.0,hub_1613,,,,7.93864049024409
55,18.0,0.0,biketown,45.51633325021543,-122.65663236379623,SE 9th at Belmont,2020-11-02T17:26:37.507000Z,"900-928 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_1611,,,,7.964357614011668
56,12.0,0.0,biketown,45.55335313404383,-122.66691461205482,N Mason at Williams,2020-11-02T17:26:37.508000Z,"4073, North Williams Avenue, Albina, Portland, Oregon",1604338084.0,1.0,1.0,hub_1617,,,,8.011659746098658
57,13.0,0.0,biketown,45.512222765454325,-122.645426094532,SE Hawthorne at 20th,2020-11-02T17:26:37.520000Z,"2003-2033 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_1614,,,,7.949040859986326
58,17.0,0.0,biketown,45.51208179700347,-122.653349339962,SE Ladd at Hawthorne,2020-11-02T17:26:37.522000Z,"1202-1210 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_1615,,,,7.956823136965475
59,4.0,0.0,biketown,45.54125782022072,-122.69667170941828,NW Nicolai at Sherlock - Community Corral,2020-11-02T17:26:37.523000Z,"Northwest Nicolai Street, Kings Heights, Portland, Oregon",1604338084.0,1.0,1.0,hub_4381,,,,8.029321529639006
60,15.0,0.0,biketown,45.52643433190143,-122.63624489307405,NE 28th at Glisan - Community Corral,2020-11-02T17:26:37.524000Z,"2852 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_4320,,,,7.954071224975479
61,18.0,0.0,biketown,45.55905506873501,-122.64271035790443,NE Alberta at 22nd - Community Corral,2020-11-02T17:26:37.536000Z,"2209 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2680,,,,7.993157426639449
62,18.0,0.0,biketown,45.559087669845944,-122.64075167477131,NE Alberta at 24th - Community Corral,2020-11-02T17:26:37.537000Z,"Northeast Alberta & 24th, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2681,,,,7.991231344617255
63,12.0,0.0,biketown,45.53561393714415,-122.66363427042961,NE 2nd at Schuyler,2020-11-02T17:26:37.538000Z,"1760-1798 Northeast 2nd Avenue, Portland",1604338084.0,1.0,1.0,hub_3957,,,,7.990640207573762
64,8.0,0.0,biketown,45.5619710180186,-122.68203690648079,N Interstate at Willamette - Community Corral,2020-11-02T17:26:37.541000Z,"Interstate Firehouse Cultural Center, 5340, North Interstate Avenue, Piedmont, Portland, Oregon",1604338084.0,1.0,1.0,hub_2708,,,,8.035399924499394
65,15.0,0.0,biketown,45.49429475215752,-122.67190484097227,SW Moody at Thomas,2020-11-02T17:26:37.542000Z,"4000 Southwest Moody Avenue, Portland",1604338084.0,1.0,1.0,hub_2875,,,,7.9575915931297985
66,8.0,0.0,biketown,45.53146070600817,-122.6597410440445,NE Multnomah at Grand,2020-11-02T17:26:37.552000Z,"564-598 Northeast Multnomah Street, Portland",1604338084.0,1.0,1.0,hub_1605,,,,7.982593750052665
67,8.0,0.0,biketown,45.531409974756464,-122.65746116638182,NE Multnomah at 9th,2020-11-02T17:26:37.554000Z,"796-842 Northeast Multnomah Street, Portland",1604338084.0,1.0,1.0,hub_1604,,,,7.980263141138288
68,18.0,0.0,biketown,45.556454372310554,-122.66037940979004,NE Going at Grand,2020-11-02T17:26:37.555000Z,"4600-4722 Northeast Grand Avenue, Portland",1604338084.0,1.0,1.0,hub_1607,,,,8.008225782100595
69,18.0,0.0,biketown,45.52440674396447,-122.64976859092711,NE Sandy at 16th,2020-11-02T17:26:37.556000Z,"1527-1541 Northeast Sandy Boulevard, Portland",1604338084.0,1.0,1.0,hub_1606,,,,7.965567334891581
70,11.0,0.0,biketown,45.522972918949336,-122.64341175556181,NE 22nd at Burnside,2020-11-02T17:26:37.557000Z,"14 Northeast 22nd Avenue, Portland",1604338084.0,1.0,1.0,hub_1601,,,,7.957776674511152
71,7.0,0.0,biketown,45.52968884295801,-122.66180634498596,NE Holladay at MLK - Community Corral,2020-11-02T17:26:37.560000Z,"The Dream, Northeast Holladay Street, Lloyd District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1603,,,,7.982887187943973
72,18.0,0.0,biketown,45.534968567136225,-122.65363097190857,NE Broadway at 12th,2020-11-02T17:26:37.561000Z,"1100-1198 Northeast Broadway Street, Portland",1604338084.0,1.0,1.0,hub_1602,,,,7.979991539044796
73,15.0,0.0,biketown,45.53715171035475,-122.68810272216797,NW Front at 17th,2020-11-02T17:26:37.564000Z,"2035 Northwest Front Avenue, Portland",1604338084.0,1.0,1.0,hub_4050,,,,8.01664643252272
74,17.0,0.0,biketown,45.50624163368495,-122.66333788633347,SE 2nd Pl at Tilikum Way,2020-11-02T17:26:37.565000Z,"2254-2398 Southeast 2nd Place, Portland",1604338084.0,1.0,1.0,hub_1609,,,,7.960971520018418
75,18.0,0.0,biketown,45.51202352994066,-122.6363119482994,SE 29th at Hawthorne,2020-11-02T17:26:37.566000Z,"2835, Southeast Hawthorne Boulevard, Ladd's Addition, Belmont, Portland, Oregon",1604338084.0,1.0,1.0,hub_1608,,,,7.939727478240059
76,18.0,0.0,biketown,45.55907103183479,-122.64754369854927,NE Alberta at 17th - Community Corral,2020-11-02T17:26:37.567000Z,"Courtesy Janitorial Services, 1705, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2679,,,,7.998006730384063
77,12.0,0.0,biketown,45.55916921652717,-122.65143156051636,NE Alberta at 14th - Community Corral,2020-11-02T17:26:37.569000Z,"1413 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2678,,,,8.001992777043526
78,18.0,0.0,biketown,45.55913676221388,-122.65543073415755,NE Alberta at 10th - Community Corral,2020-11-02T17:26:37.571000Z,"1006 Northeast Alberta Street, Portland",1604338084.0,1.0,1.0,hub_2677,,,,8.005959496371432
79,6.0,0.0,biketown,45.5235883594578,-122.66191765666007,NE Couch at MLK,2020-11-02T17:26:37.572000Z,"Northeast Martin Luther King & East Burnside, Northeast Martin Luther King, Junior Boulevard, Ladd's Addition, Lloyd District, Portland, Oregon",1604338084.0,1.0,1.0,hub_3240,,,,7.976898016117865
80,18.0,0.0,biketown,45.52507854324387,-122.67755627632141,NW Broadway at Everett,2020-11-02T17:26:37.574000Z,"700-748 Northwest Everett Street, Portland",1604338084.0,1.0,1.0,hub_2789,,,,7.994026819565285
81,17.0,0.0,biketown,45.504839302777505,-122.6296305656433,SE 34th at Division,2020-11-02T17:26:37.575000Z,"3377-3399 Southeast Division Street, Portland",1604338084.0,1.0,1.0,hub_1548,,,,7.925861868420803
82,18.0,0.0,biketown,45.504688916692,-122.63455510139465,SE 30th at Division,2020-11-02T17:26:37.597000Z,"2501-2523 Southeast 30th Avenue, Portland",1604338084.0,1.0,1.0,hub_1549,,,,7.930636018086652
83,10.0,0.0,biketown,45.515444268211056,-122.68467485904694,SW 10th at Columbia,2020-11-02T17:26:37.599000Z,"1001-1023 Southwest Columbia Street, Portland",1604338084.0,1.0,1.0,hub_1542,,,,7.9915111272579935
84,10.0,0.0,biketown,45.51507401152119,-122.687029838562,SW 12th at Clay,2020-11-02T17:26:37.600000Z,"1520 Southwest 12th Avenue, Portland",1604338084.0,1.0,1.0,hub_1543,,,,7.9934958500831925
85,18.0,0.0,biketown,45.50971347423539,-122.67771586775778,SW Harrison at 1st,2020-11-02T17:26:37.601000Z,"86-98 Southwest Harrison Street, Portland",1604338084.0,1.0,1.0,hub_1540,,,,7.978821341993175
86,18.0,0.0,biketown,45.499136569196914,-122.67164334654808,SW Moody at Aerial Tram Terminal,2020-11-02T17:26:37.602000Z,Portland,1604338084.0,1.0,1.0,hub_1541,,,,7.962171915744996
87,18.0,0.0,biketown,45.53550402749139,-122.70066082477571,NW Thurman at 24th,2020-11-02T17:26:37.603000Z,"2383-2389 Northwest Thurman Street, Portland",1604338084.0,1.0,1.0,hub_1546,,,,8.027556852267104
88,14.0,0.0,biketown,45.53409115265501,-122.69494235515596,NW Raleigh at 21st,2020-11-02T17:26:37.604000Z,"2100-2112 Northwest Raleigh Street, Portland",1604338084.0,1.0,1.0,hub_1547,,,,8.02042550781097
89,18.0,0.0,biketown,45.5308312594614,-122.68159568309783,NW Marshall at Tanner Springs Park,2020-11-02T17:26:37.607000Z,"1000 Northwest Marshall Street, Portland",1604338084.0,1.0,1.0,hub_1545,,,,8.003818942559228
90,17.0,0.0,biketown,45.53080401460108,-122.68442273139952,NW 13th at Marshall,2020-11-02T17:26:37.616000Z,"1100-1124 Northwest 13th Avenue, Portland",1604338084.0,1.0,1.0,hub_1528,,,,8.006618746000605
91,12.0,0.0,biketown,45.53142500624323,-122.68956586718559,NW 18th at Northrup,2020-11-02T17:26:37.617000Z,"1801 Northwest Northrup Street, Portland",1604338084.0,1.0,1.0,hub_1529,,,,8.012382873428827
92,18.0,0.0,biketown,45.55902314250935,-122.63554617762566,NE Alberta at 29th/30th - Community Corral,2020-11-02T17:26:37.618000Z,"Ampersand, 2916, Northeast Alberta Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2682,,,,7.9859613201350115
93,14.0,0.0,biketown,45.56453067448834,-122.63053715229033,NE 33rd at Jarrett (Kennedy School) - Community Corral,2020-11-02T17:26:37.620000Z,"Kennedy School, 5736, Northeast 33rd Avenue, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2683,,,,7.98645982677867
94,20.0,0.0,biketown,45.5613852227624,-122.6303306221962,NE 33rd at Emerson - Community Corral,2020-11-02T17:26:37.621000Z,"5320 Northeast 33rd Avenue, Portland",1604338084.0,1.0,1.0,hub_2684,,,,7.983107844958596
95,12.0,0.0,biketown,45.555683524502925,-122.6506644487381,NE 14th Pl at Prescott - Community Corral,2020-11-02T17:26:37.622000Z,"4520 Northeast 14th Place, Portland",1604338084.0,1.0,1.0,hub_2685,,,,7.997739973241025
96,10.0,0.0,biketown,45.54828551419491,-122.65081062912941,NE Fremont at 15th - Community Corral,2020-11-02T17:26:37.623000Z,"1441-1499 Northeast Fremont Street, Portland",1604338084.0,1.0,1.0,hub_2686,,,,7.9904881433243204
97,8.0,0.0,biketown,45.5625194836866,-122.67703056335449,N Michigan at Killingsworth - Community Corral,2020-11-02T17:26:37.625000Z,"5433 North Michigan Avenue, Portland",1604338084.0,1.0,1.0,hub_2687,,,,8.030942047041094
98,18.0,0.0,biketown,45.56244706741791,-122.68483579158783,N Concord at Killingsworth - Community Corral,2020-11-02T17:26:37.630000Z,"5410-5498 North Concord Avenue, Portland",1604338084.0,1.0,1.0,hub_2688,,,,8.038674859005738
99,18.0,0.0,biketown,45.55522232556467,-122.68186122179031,N Prescott at Interstate,2020-11-02T17:26:37.632000Z,"4350 North Interstate Avenue, Portland",1604338084.0,1.0,1.0,hub_1521,,,,8.028475547354986
100,12.0,0.0,biketown,45.526494932914076,-122.6416327804327,NE Glisan at 24th,2020-11-02T17:26:37.634000Z,"2329-2399 Northeast Glisan Street, Portland",1604338084.0,1.0,1.0,hub_1522,,,,7.959519713346779
101,18.0,0.0,biketown,45.53086695960325,-122.66588866710661,NE Wheeler at Multnomah,2020-11-02T17:26:37.635000Z,"1051-1099 Northeast Wheeler Avenue, Portland",1604338084.0,1.0,1.0,hub_1523,,,,7.988147626709868
102,12.0,0.0,biketown,45.55458563249236,-122.67554126679897,N Mississippi at Skidmore,2020-11-02T17:26:37.637000Z,"4220 North Mississippi Avenue, Portland",1604338084.0,1.0,1.0,hub_1524,,,,8.021518899291337
103,18.0,0.0,biketown,45.55941042223266,-122.66852259635925,N Vancouver at Alberta,2020-11-02T17:26:37.639000Z,"241 North Alberta Street, Portland",1604338084.0,1.0,1.0,hub_1559,,,,8.019325018591914
104,18.0,0.0,biketown,45.52487653451383,-122.69651412963869,NW Everett at 22nd,2020-11-02T17:26:37.641000Z,"2201-2209 Northwest Everett Street, Portland",1604338084.0,1.0,1.0,hub_1558,,,,8.012782664152517
105,12.0,0.0,biketown,45.535082235462475,-122.65056386590003,NE 15th at Broadway,2020-11-02T17:26:37.642000Z,"1711 Northeast 15th Avenue, Portland",1604338084.0,1.0,1.0,hub_1555,,,,7.977038101362503
106,12.0,0.0,biketown,45.51190699563407,-122.62948036193848,SE 34th at Hawthorne,2020-11-02T17:26:37.644000Z,"1510 Southeast 34th Avenue, Portland",1604338084.0,1.0,1.0,hub_1554,,,,7.932779357572549
107,9.0,0.0,biketown,45.51936282546957,-122.63599276542662,SE 29th at Stark,2020-11-02T17:26:37.647000Z,"415 Southeast 29th Avenue, Portland",1604338084.0,1.0,1.0,hub_1551,,,,7.946747590896194
108,18.0,0.0,biketown,45.50336550181654,-122.64473140239714,SE Clinton at 21st,2020-11-02T17:26:37.648000Z,"2039-2099 Southeast Clinton Street, Portland",1604338084.0,1.0,1.0,hub_1550,,,,7.9394889042136825
109,12.0,0.0,biketown,45.516361441804015,-122.64604568481445,SE Belmont at 20th,2020-11-02T17:26:37.649000Z,"1900-1998 Southeast Belmont Street, Portland",1604338084.0,1.0,1.0,hub_1552,,,,7.95379912661847
110,18.0,0.0,biketown,45.562741896778604,-122.68899321556091,N Killingsworth at Gay - Community Corral,2020-11-02T17:26:37.651000Z,"2116 North Killingsworth Street, Portland",1604338084.0,1.0,1.0,hub_2689,,,,8.04312711233952
111,12.0,0.0,biketown,45.50936197656999,-122.68121212720871,SW 4th at College,2020-11-02T17:26:37.653000Z,"TECOTOSH, Southwest 4th Avenue, University District, Portland, Oregon",1604338084.0,1.0,1.0,hub_1539,,,,7.981966103778703
112,16.0,0.0,biketown,45.51158276585015,-122.68228098750114,Urban Center Plaza at SW 6th,2020-11-02T17:26:37.655000Z,"1800 Southwest Montgomery Street, Portland",1604338084.0,1.0,1.0,hub_1538,,,,7.9852557533512964
113,12.0,0.0,biketown,45.562745549855975,-122.64805935323238,NE 17th at Killingsworth - Community Corral,2020-11-02T17:26:37.656000Z,"Podnah's BBQ Pit, Northeast Killingsworth Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2696,,,,8.002196903088361
114,18.0,0.0,biketown,45.56271654527019,-122.6350486278534,NE Killingsworth at 30th - Community Corral,2020-11-02T17:26:37.657000Z,"Cocotte, 2930, Northeast Killingsworth Street, Alameda, Portland, Oregon",1604338084.0,1.0,1.0,hub_2695,,,,7.989157173123587
115,14.0,0.0,biketown,45.52279251373802,-122.65661627054213,SE 9th at Burnside,2020-11-02T17:26:37.659000Z,"2-98 Southeast 9th Avenue, Portland",1604338084.0,1.0,1.0,hub_4482,,,,7.970800784280151
116,18.0,0.0,biketown,45.51186486128098,-122.62104749679565,SE 40th at Hawthorne,2020-11-02T17:26:37.660000Z,"4034 Southeast Hawthorne Boulevard, Portland",1604338084.0,1.0,1.0,hub_2698,,,,7.92430435807664
117,23.0,0.0,biketown,45.51184308962157,-122.68371999263763,SW Broadway at Smith Memorial Student Union,2020-11-02T17:26:37.661000Z,"1801-1825 Southwest Broadway, Portland",1604338084.0,1.0,1.0,hub_1537,,,,7.9869550822592075
118,18.0,0.0,biketown,45.515923530681164,-122.68331229686736,SW Park at Portland Art Museum,2020-11-02T17:26:37.662000Z,"1315 Southwest Park Avenue, Portland",1604338084.0,1.0,1.0,hub_1535,,,,7.990627827548522
119,8.0,0.0,biketown,45.52771962320018,-122.66035258769989,Metro Campus - Community Corral,2020-11-02T17:26:37.663000Z,"Apotheker Plaza, Portland",1604338084.0,1.0,1.0,hub_2598,,,,7.979464210900069
